smiles
c1cc(ccc1C#N)c2ccc3cc(ccc3c2)CCN4CCC[C@H]4CF
c1cc(ccc1COCCCc2c[nH]cn2)I
Cc1c(c[nH]n1)c2ccc3cc(ccc3n2)CCN4CCC[C@H]4C
CN1CCN(CC1)[C@H]2CC[C@H](CC2)c3ccc(cc3)OCCCN4CCCCC4
Cc1nc2ccccc2c(=O)n1c3ccc(cc3)OCCCN4CCC[C@H](C4)C
Cc1nc2cccc(c2c(=O)n1c3ccc(cc3)OC4CCN(CC4)C5CCC5)OC
CC(C)N1CC[C@H](C1)N(C)C(=O)c2ccc(cc2)Cn3cccn3
CNCc1cc(ccc1Oc2ccc(cc2)SC)CCCCN3CCN(CC3)C4CC4
Cn1c(=O)cnn(c1=O)CCCCN2CCN(CC2)c3cccc(c3)OC
CNC(=O)c1cnc(cn1)Oc2ccc3c(c2)CCN(CC3)C4CCC4
Cn1cc(c2c1cccc2Oc3ccc(cc3F)Cl)/C=C/C(=O)NS(=O)(=O)c4ccc(c(c4)F)F
CCC(C)NC(=O)OCCCc1c[nH]cn1
CS(=O)(=O)N1CCc2ccc(cc2C1)OCCCN3CCCCC3
c1ccc(cc1)CN2CCc3c(nc(s3)OCCCN4CCCCC4)C2
c1cncc2c1sc(n2)N3CCC(CC3)N4CCCCC4
Cc1cnc(s1)c2c3c(ccs3)nc(n2)N(C)C
Cn1cc(c2c1ccc(c2)O)C3(CCC3)CNC(=O)C4CCC4
C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)NC4CCOCC4
C[C@@H]1CCCN1CCc2cc3cc(ccc3o2)CNc4cccc(c4)C#N
C[C@@H]1CCCN1CCCOc2ccc(cc2)C3=NN(C(=O)C4C3CCC4)C
CC(C)c1ccc(cc1)C(=O)c2cnc(n2C)OCC3CCN(CC3)C(C)C
c1cc2c(cc1OCCCN3CCCCC3)CCCN2
CC(CC(=O)NC(=N)NCCCc1c[nH]cn1)c2cccs2
CN1Cc2cc(ccc2C(C1)c3ccc(cc3)C#N)OCCCN4CCC(CC4)F
C[C@H](C(=O)N1CCCN(CC1)CCCOc2ccc(c(c2)F)c3nc(on3)CC4CCCC4)NC(=O)c5ccco5
c1cc(c(cc1CCNC(=O)c2ccc(o2)Br)Br)OCCN3CCCC3
CN(CCCCc1c[nH]cn1)S(=O)(=O)c2ccc(cc2)Cl
CN(CCC=C1c2ccccc2CCc3c1cccc3)Cc4ccc(cc4)OCCCN5CCCCC5
CC(C)(C)c1ccc(cc1)SCCc2c[nH]cn2
Cc1c(cnn1c2ccccn2)c3ccc4cc(ccc4n3)CCN5CCC[C@H]5C
C[C@@H]1CCCN1CCc2ccc3c(c2)ccc(n3)c4ccncc4
c1cc2c(c(c1)OCCCN3CCCCC3)CCCN2
CC(C)(C)c1ccc(cc1)SCC(c2cccnc2)c3c[nH]cn3
C[C@H]1CCCN1CCCOc2ccc3c(c2)cc4n3CCNC4=O
CC(C)N1CCC(CC1)Oc2ccc3c(c2)cc4n3CCN(C4=O)CC(F)(F)F
CC(C)N1CCC(CC1)Oc2ccc3c(c2)cc4n3CCN(C4=O)Cc5ccccc5F
CC(=O)c1cccc(c1)c2cc3c(nc2)nc(s3)N4CCC(CC4)N5CCCCC5
CC(C)N1CCN(CC1)C(=C)N(C)Cc2ccc(cc2)c3ccccc3
C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)S(=O)(=O)c6ccccc6)C)CN1C
c1cc(cc(c1)Cl)NC(=O)OCc2ccc(cc2)Cc3c[nH]cn3
C[C@@H]1CCCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N
c1ccc(cc1)c2cnc(o2)CCCCN3CCCCC3
CCN1CCC(CC1)N(c2ccc(cc2)Cl)C(=O)NCc3ccc(cc3)F
COC(=O)c1ccc(c(c1)OCc2n[nH]nn2)COc3cccc(c3)OCc4ccc5ccccc5n4
c1ccc2c(c1)CC3(CCC(=C3)C(=O)NCCN4CCCC4)CCN2C(=O)c5ccc(cc5)NC(=O)c6ccccc6F
c1cc(cc(c1)N2CCC(CC2)Cc3c[nH]cn3)C(F)(F)F
CC(C)N1CCN(CC1)C(=O)N2CCC(CC2)C(=O)OC(C)(C)C
CN(C)CCCOc1ccc(cc1Br)CCNC(=O)c2cc(cs2)Br
C[C@H](C(=O)N1CCCN(CC1)CCCOc2ccc(c(c2)F)c3nc(on3)c4ccoc4)NC(=O)c5ccco5
CC(C)N1CCC(CC1)Oc2ccc(cc2)CN3CCOCC3
CC(C)C[C@@H](c1cc(ccc1N2CCN(CC2)C(=O)[C@H]3C[S+](C[C@@H]3c4ccc(cc4)Cl)[O-])C(F)(F)F)NC(=O)CCN(C)C
CC(C)(C(=O)NCc1ccc(c(c1)Cl)F)S(=O)(=O)c2ccc(cc2)Cl
C=CCN1CCC2(CC(=C)CC[C@H]2C1)c3cccc(c3)O
C=CCOCCCc1c[nH]cn1.C(=O)(C(=O)O)O
c1cc(ccc1CNC(=O)N(c2ccc(cc2)Br)C3CCN(CC3)C4CCCC4)F
CCC(C)(C)C(=O)Nc1cc(c(c(c1)S(=O)(=O)NC2CCCC2)C)C
CCOC(=O)N/C(=N/CC1CCCCC1)/NCCCc2c[nH]cn2
Cc1ccc(cc1)c2nnc(s2)N3CCC(CC3)N4CCCCC4
c1cc2c(cc1O)[C@@]34CCCC[C@H]3[C@@H](C2=O)N(CC4)CC5CC5
CN(CC(c1cccc2c1OCO2)N3CCC(CC3)N4CCCCC4)C(=O)Cc5cc(cc(c5)C(F)(F)F)C(F)(F)F
CC(C)N1CCC(CC1)Oc2ccc3cc(ccc3c2)C(=O)N4CCCC4
CC(=O)c1ccc(cc1)COCCCc2c[nH]cn2
COC1CCN(CC1)C(=O)c2ccc3cc(ccc3c2)OCCCN4CCCCC4
CNCc1cc(ccc1Oc2ccc(c(c2)Cl)Cl)C#CCCNC3CC3
c1cc(ccc1CN2CCOCC2)OCC3CN(CCO3)C4CC4
CCNS(=O)(=O)c1ccc(cc1)c2ccc(cc2)CCN3CCC[C@H]3C
CC[C@H](C)NC(=O)OCCCc1c[nH]cn1
c1ccc2c(c1)ncn2Cc3ccc(cc3)C(=O)N4CC[C@@H](C4)N5CCCC5
CC(C)CCC(=O)N[C@H](C)C(=O)N1CCN(CC1)CCCOc2ccc(c(c2)F)c3nc(on3)CC4CCCC4
C[C@H]([C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)Cc2ccc(cc2)c3nc([nH]n3)N)Cc4c[nH]c5c4cccc5)Cc6ccccc6)Cc7ccccc7)CCCCN)N)C(=O)O)CO)[C@@H](C)O)Cc8ccccc8)O
CNCc1cc(ccc1Oc2ccc(cc2)C#N)C(=O)N3CCCN(CC3)C4CC4
COc1ccc(cc1)CN2CCN(CC2)Cc3cc4ccccc4o3
c1ccc(cc1)Sc2ccc(cn2)C(=O)N3CCCN(CC3)C4CCC4
C[C@@H]1CCCN1CCCOc2ccc(cc2)c3cc(c(=O)[nH]n3)c4ccccn4
CN(C)CCC(c1ccccc1)Oc2ccc(cc2)C(F)(F)F
CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5cccc(c5)C
C[C@@H]1CCCN1CCc2ccc3cc(ccc3c2)c4ccc(cc4)C#N
CC(=O)Nc1cccc(c1)c2ccc(c(c2Cl)Cl)C(=O)N3C[C@@]4(C[C@H]3CC(C4)(C)C)C
CCCC(C)NC(=O)OCCCc1c[nH]cn1
c1cc(ccc1OC2CC(NC2)C(=O)N3CCCN(CC3)C4CCC4)F
c1ccc(cc1)COCCCc2c[nH]cn2
CC(C)N1CCN(CC1)C(=O)c2ccc3c(c2)[nH]cc3CN4CCOCC4
C[C@H]1[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)N(C)C(=O)c6ccncc6)C)CN1C
C[C@H](C(C)(C)C)NC(=O)OCCCc1c[nH]cn1
